apellido,nombre,titulo,genero,tema,recomendado,calificacion,codigo,editorial,disponible,zona
LIPPI,ROSINA,ENTRE LAS MONTAÑAS,NOVELA,DRAMA,,L-B1,12-LIP-ENT,SALAMANDRA,True,General
LIVIO,TITO,HISTORIA DE ROMA DESDE SU FUNDACIÓN I-II,ENSAYO,HISTORIA,,P-A1,12-LIV-HIS,GREDOS,True,General
LLAMAZARES,JULIO,EL RÍO DEL OLVIDO,NOVELA,DRAMA,●,L-B1,04-LLA-RIO,SEIX BARRAL,True,General
LLANO,ALEJANDRO,"DESEO, VIOLENCIA, SACRIFICIO. EL SECRETO DEL MITO SEGÚN RENÉ GIRARD",ENSAYO,FILOSOFÍA,,—,13-LLA-DES,EUNSA,True,General
LLANO,ALEJANDRO,EL DIABLO ES CONSERVADOR,ENSAYO,FILOSOFÍA,,P-A1,13-LLA-DIA,EUNSA,True,General
LLANO,ALEJANDRO,HUMANISMO CÍVICO,ENSAYO,FILOSOFÍA,,P-A1,13-LLA-HUM,ARIEL,True,General
LLANO,ALEJANDRO,OLOR A YERBA SECA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A1,20-LLA-OLO,ENCUENTRO,True,General
LLULL,RAMÓN,LIBRO DE LA ORDEN DE CABALLERÍA,NOVELA,CLÁSICA,,L-A1,03-LLU-LIB,ALIANZA,True,General
LOMBORG,BJORN,EL ECOLOGISTA ESCÉPTICO,ENSAYO,POLÍTICA,,P-A1,17-LOM-ECO,ESPASA,True,General
LOMONG,LÓPEZ,CORRER PARA VIVIR,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-LOM-COR,PALABRA,True,General
LONDON,JACK,COLMILLO BLANCO,NOVELA,AVENTURAS,●,L-A1,01-LON-LLA,GAVIOTA,True,General
LONDON,JACK,EL LOBO DE MAR,NOVELA,AVENTURAS,●,L-A2,01-LON-LOB,ALIANZA,True,General
LONDON,JACK,LA LLAMADA DE LA SELVA,NOVELA,AVENTURAS,●,L-A1,01-LON-LLA,GAVIOTA,True,General
LONDON,JACK,MARTÍN EDEN,NOVELA,AVENTURAS,●,L-B1,01-LON-MAR,AKAL,True,General
LONDON,JACK,"THE CALL OF THE WILD, WHITE FANG AND OTHER STORIES",NOVELA,INGLÉS,●,L-A1,18-LON-CAL,OXFORD,True,General
LOPES,BALTASAR,CHIQUINHO,NOVELA,AVENTURAS,●,—,12-LOP-CHI,EL COBRE,True,General
LÓPEZ ANGLADA,LUIS,ELEGÍAS DEL CAPITÁN Y OTROS POEMAS,POESÍA,—,,—,09-LOP-ELE,DONCEL,True,General
LÓPEZ DE AYALA,PERO,LIBRO RIMADO DE PALACIO,NOVELA,CLÁSICA,,—,12-LOP-LIB,CÁTEDRA,True,General
LÓPEZ ECHEVARRIETA,ALBERTO,"BILBAO, CINE Y CINEMATÓGRAFOS",ENSAYO,ARTE,,—,15-LOP-BIL,MUELLE DE URIBITARTE,True,General
LÓPEZ ECHEVARRIETA,ALBERTO,QUINTÍN DE LA TORRE. EL ÚLTIMO IMAGINERO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-LOP-QIN,MUELLE DE URIBITARTE,True,General
LORDA,JUAN LUIS,HUMANISMO. LOS BIENES INVISIBLES,ENSAYO,FILOSOFÍA,,P-A1,13-LOR-HUM,RIALP,True,General
LOWRY,LOIS,EL DADOR,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-LOW-DAD,EVEREST,True,General
LOZANO GARRIDO,MANUEL,EL ÁRBOL DESNUDO,NOVELA,DRAMA,,—,04-LOZ-ARB,MENSAJERO,True,General
LUCA DE TENA,TORCUATO,"¡MERCEDES, MERCEDES!",NOVELA,DRAMA,,L-B1,04-LUC-MER,PLANETA,True,General
LUCA DE TENA,TORCUATO,LA BRÚJULA LOCA,NOVELA,AVENTURAS,●,L-A2,01-LUC-BRU,PLANETA,True,General
LUCA DE TENA,TORCUATO,LA BRÚJULA LOCA,NOVELA,AVENTURAS,●,L-A2,01-LUC-BRU,PLANETA,True,General
LUCRECIO,—,DE LA NATURALEZA,ENSAYO,FILOSOFÍA,,P-A1,13-LUC-DEL,ALMA MATER,True,General
LUCRECIO,—,OBRAS,ENSAYO,FILOSOFÍA,,P-A1,13-LUC-OBR,ALMA MATER,True,General
LUDWIG,EMIL,BISMARCK,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-LUD-BIS,JUVENTUD,True,General
LUJÁN,NÉSTOR,"DECIDNOS, ¿QUIÉN MATÓ AL CONDE? LAS SIETE MUERTES DEL CONDE DE VILLAMEDIANA",NOVELA,HISTÓRICA,,L-B1,06-LUJ-DEC,PLAZA & JANÉS,True,General
MAALOUF,AMIN,LA ROCA DE TANIOS,NOVELA,HISTÓRICA,,L-A2,06-MAA-ROC,ALIANZA,True,General
MAALOUF,AMIN,LAS ESCALAS DE LEVANTE,NOVELA,HISTÓRICA,●,L-A2,06-MAA-ESC,ALIANZA,True,General
MAALOUF,AMIN,LAS ESCALAS DE LEVANTE,NOVELA,HISTÓRICA,,L-A2,06-MAA-ESC,ALIANZA,True,General
MAALOUF,AMIN,ORÍGENES,ENSAYO,POLÍTICA,●,L-A2,12-MAA-ORI,ALIANZA,True,General
MAC ORLAN,PIERRE,EL CAMPAMENTO DOMINEAU,NOVELA,BÉLICA,●,—,12-MAC-CAM,GADIR,True,General
MACHADO,ANTONIO,CAMPOS DE CASTILLA,POESÍA,—,●,—,09-MAC-CAM,CÁTEDRA,True,General
MACHADO,ANTONIO,POESÍAS COMPLETAS,POESÍA,,●,L-A2,12-MAC-POE,AUSTRAL,True,General
MACHADO,ANTONIO,PROVERVIOS Y CANTARES,POESÍA,,●,—,09-MAC-PRO,BIBLIOTECA EL PAÍS,True,General
MACOMBER,DEBBIE,BIENVENIDOS AL HOSTAL DE LA FELICIDAD,NOVELA,DRAMA,,L-A2,04-MAC-BIE,MAEVA,True,General
MADOX FORD,FORD,LA QUINTA REINA,NOVELA,HISTÓRICA,●,L-B1,06-MAD-QUI,EDHASA,True,General
MAGRIS,CLAUDIO,EL DANUBIO,NOVELA,DRAMA,●,L-B1,12-MAG-DAN,ANAGRAMA,True,General
MAGRIS,CLAUDIO,LA EXPOSICIÓN,NOVELA,DRAMA,●,—,12-MAG-EXP,ANAGRAMA,True,General
MAGRIS,CLAUDIO,UTOPÍA Y DESENCANTO,ENSAYO,POLÍTICA,●,P-A2,12-MAG-UTO,ANAGRAMA,True,General
MAHFUZ,NAGUIB,EL CAFÉ DE QUSHTUMAR,NOVELA,DRAMA,,L-B1,12-MAH-CAF,DESTINO,True,General
MAHFUZ,NAGUIB,EL VIAJE DEL HIJO DE FATUMA,NOVELA,DRAMA,,L-B1,04-MAH-VIA,HUERGA & FIERRO,True,General
MAKINE,ANDREI,LA MÚSICA DE UNA VIDA,NOVELA,NEGRA,,L-B1,12-MAK-MUS,TUSQUETS,True,General
MALLINSON,ALLAN,LOS CAÑONES DEL NIZAM,NOVELA,BÉLICA,,—,02-MAL-CAÑ,PLAZA & JANÉS,True,General
MALLORQUÍ,CÉSAR,LA ISLA DE BOWEN,NOVELA,AVENTURAS,,—,01-MAL-ISL,EDEBÉ,True,General
MALOUF,DAVID,EL GRAN MUNDO,NOVELA,BÉLICA,,—,12-MAL-GRAN,LIBROS DEL ASTEROIDE,True,General
MANEGAT,JULIO,OBRAS,NOVELA,DRAMA,,—,04-MAN-OBR,MARÍN,True,General
MANEVEAU,GUY,MÚSICA Y EDUCACIÓN,ENSAYO,ARTE,,—,15-MAN-MUS,RIALP,True,General
MANFREDI,VALERIO MASSIMO,LOS IDUS DE MARZO,NOVELA,HISTÓRICA,,—,06-MAN-IDU,GUSTAVO GILI,True,General
MANFREDI,VALERIO MASSINO,NOCHE DE INVIERNO,NOVELA,HISTÓRICA,,—,06-MAN-NOC,GRIJALBO,True,General
MANGLANO,JOSÉ PEDRO,22 MANERAS DE VIVIR BIEN. ACTITUDES PARA CONQUISTAR LA FELICIDAD,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-MAN-MAN,PLANETA,True,General
MANGLANO,JOSÉ PEDRO,257 DÍAS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-MAN-257,PLANETA,True,General
MANKELL,HENNING,ANTES DE QUE HIELE,NOVELA,NEGRA,,L-B1,12-MAN-ANT,TUSQUETS,True,General
MANKELL,HENNING,ASESINOS SIN ROSTRO,NOVELA,NEGRA,●,L-B1,12-MAN-ASE,TUSQUETS,True,General
MANKELL,HENNING,EL CEREBRO DE KENNEDY,NOVELA,NEGRA,,L-B1,12-MAN-CER,TUSQUETS,True,General
MANKELL,HENNING,EL CHINO,NOVELA,NEGRA,,L-A2,08-MAN-CHI,CÍRCULO DE LECTORES,True,General
MANKELL,HENNING,EL CHINO,NOVELA,NEGRA,,L-B1,12-MAN-CHI,TUSQUETS,True,General
MANKELL,HENNING,EL HOMBRE INQUIETO,NOVELA,NEGRA,,L-B1,12-MAN-HOM,TUSQUETS,True,General
MANKELL,HENNING,EL HOMBRE SONRIENTE,NOVELA,NEGRA,,L-B1,12-MAN-HOM,TUSQUETS,True,General
MANKELL,HENNING,EL RETORNO DEL PROFESOR DE BAILE,NOVELA,NEGRA,,L-A2,12-MAN-RET,TUSQUETS,True,General
MANKELL,HENNING,LA FALSA PISTA,NOVELA,NEGRA,,L-A2,12-MAN-FAL,TUSQUETS,True,General
MANKELL,HENNING,LA LEONA BLANCA,NOVELA,NEGRA,,L-B1,12-MAN-LEO,TUSQUETS,True,General
MANKELL,HENNING,LA PIRÁMIDE,NOVELA,NEGRA,,L-B1,12-MAN-PIR,TUSQUETS,True,General
MANKELL,HENNING,LA QUINTA MUJER,NOVELA,NEGRA,●,L-B1,12-MAN-QUI,TUSQUETS,True,General
MANKELL,HENNING,LOS PERROS DE RIGA,NOVELA,NEGRA,,L-B1,12-MAN-PER,TUSQUETS,True,General
MANKELL,HENNING,PISANDO LOS TALONES,NOVELA,NEGRA,,L-A1,12-MAN-PIS,TUSQUETS,True,General
MANN,THOMAS,DOKTOR FAUSTUS,NOVELA,DRAMA,●,L-B1,12-MAN-DOK,EDHASA,True,General
MANN,THOMAS,LA MONTAÑA MÁGICA,NOVELA,DRAMA,●,L-B1,12-MAN-MON,EDHASA,True,General
MANN,THOMAS,LOS BUDDENBROOK,NOVELA,DRAMA,●,L-A2,04-MAN-BUD,PLAZA & JANÉS,True,General
MANRIQUE,JORGE,CANCIONERO,POESÍA,—,,L-A2,12-MAN-CAN,ESPASA-CALPE,True,General
MANRIQUE,JORGE,OBRA COMPLETA,POESÍA,—,,—,09-MAN-OBR,AUSTRAL,True,General
MANZONI,ALESSANDRO,LOS NOVIOS,NOVELA,CLÁSICA,●,L-A1,12-MAN-NOV,CÁTEDRA,True,General
MAÑÚ NOÁIN,JOSÉ MANUEL,SER PROFESOR HOY,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-MAÑ-SER,EUNSA,True,General
MÁRAI,SÁNDOR,EL AMANTE BOLZANO,NOVELA,DRAMA,,L-B1,12-MAR-AMA,SALAMANDRA,True,General
MÁRAI,SÁNDOR,LA GAVIOTA,NOVELA,DRAMA,,L-A1,12-MÁR-GAV,SALAMANDRA,True,General
MÁRAI,SÁNDOR,LA HERENCIA DE ESZTER,NOVELA,DRAMA,,L-B1,12-MÁR-HER,SALAMANDRA,True,General
MÁRAI,SÁNDOR,LA MUJER JUSTA,NOVELA,DRAMA,,L-B1,12-MÁR-MUJ,SALAMANDRA,True,General
MARCH,AUSÍAS,ANTOLOGÍA POÉTICA,POESÍA,—,,L-A2,09-MAR-ANT,FRONTERA,True,General
MARGERIT,ROBERT,EL TESORO DE MORGAN. UNA HISTORIA DE PIRATAS,NOVELA,HISTÓRICA,,—,12-MAR-TES,EDHASA,True,General
MARÍAS,JULIÁN,LA ESPAÑA REAL,ENSAYO,POLÍTICA,●,P-B1,17-MAR-ESP,ESPASA,True,General
MARÍAS,JULIÁN,TRATADO SOBRE LA CONVIVENCIA,ENSAYO,FILOSOFÍA,,—,13-MAR-TRA,MR,True,General
MARÍN,RAFAEL,"ELEMENTAL, QUERIDO CHAPLIN",NOVELA,NEGRA,,L-A1,08-MAR-ELE,MINOTAURO,True,General
"MARINA, JOSÉ ANTONIO","LÓPEZ PENAS, MARISA",DICCIONARIO DE LOS SENTIMIENTOS,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A2,12-MAR-DIC,ANAGRAMA,True,General
MÁRKARIS,PETROS,CON EL AGUA AL CUELLO,NOVELA,NEGRA,,L-A2,12-MAR-CON,TUSQUETS,True,General
MÁRKARIS,PETROS,EL ACCIONISTA MAYORITARIO,NOVELA,NEGRA,,L-B1,12-MAR-ACC,TUSQUETS,True,General
MÁRKARIS,PETROS,MUERTE EN ESTAMBUL,NOVELA,NEGRA,●,L-A2,12-MÁR-MUE,TUSQUETS,True,General
MÁRKARIS,PETROS,SUICIDIO PERFECTO,NOVELA,NEGRA,●,L-B1,12-MAR-SUI,EDICIONES B,True,General
MÁRKARIS,PETROS,SUICIDIO PERFECTO,NOVELA,NEGRA,●,L-B1,12-MAR-SUI,TUSQUETS,True,General
MARLOWE,CHRISTOPHER,DOCTOR FAUSTUS,NOVELA,INGLÉS,,L-B1,18-MAR-DOC,LONGMAN,True,General
MARRA,ANTHONY,UNA CONSTELACIÓN DE FENÓMENOS VITALES,NOVELA,DRAMA,,—,04-MAR-UNA,ARMAENIA,True,General
MARRODÁN,JAVIER,REGRESO A ETXARRI ARANAZ,ENSAYO,POLÍTICA,,,17-MAR-REG,FUNDACIÓN TOMÁS CABALLERO,True,General
MARTENOT,MAURICE,PRINCIPIOS FUNDAMENTALES DE FORMACIÓN MUSICAL Y SU APLICACIÓN,ENSAYO,ARTE,,—,15-MAR-PRIN,RIALP,True,General
MARTÍ BALLESTER,JESÚS,SAN JUAN DE LA CRUZ. CÁNTICO ESPIRITUAL LEÍDO HOY,ENSAYO,ARTE,,—,15-MAR-SAN,PAULINAS,True,General
MARTÍN,MIGUEL,PEÑAGRANDE,NOVELA,AVENTURAS,,L-A1,01-MAR-PEÑ,PALABRA,True,General
MARTÍN,SANTIAGO,JUAN PABLO II. EL PAPA DE LA ESPERANZA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-MAR-JUA,TEMAS DE HOY,True,General
MARTÍN GAITE,CARMEN,A RACHAS,POESÍA,,,—,09-MAR-ARA,HIPERIÓN,True,General
MARTÍN GAITE,CARMEN,EL CUARTO DE ATRÁS,NOVELA,DRAMA,,L-A2,04-MAR-CUA,DESTINO,True,General
MARTÍN GAITE,CARMEN,ENTRE VISILLOS,NOVELA,DRAMA,,L-B1,04-MAR-ENT,DESTINO,True,General
MARTÍN GAITE,CARMEN,IRSE DE CASA,NOVELA,DRAMA,●,L-B1,12-MAR-IRS,ANAGRAMA,True,General
MARTÍN GAITE,CARMEN,LAS ATADURAS,NOVELA,DRAMA,●,L-A2,12-MAR-ATA,DESTINO,True,General
MARTÍN GAITE,CARMEN,LO RARO ES VIVIR,NOVELA,DRAMA,●,L-A2,12-MAR-RAR,ANAGRAMA,True,General
MARTÍN GAITE,CARMEN,LOS PARENTESCOS,NOVELA,DRAMA,,L-B1,04-MAR-PAR,CÍRCULO DE LECTORES,True,General
MARTÍN GAITE,CARMEN,NUBOSIDAD VARIABLE,NOVELA,DRAMA,●,L-B1,12-MAR-NUB,ANAGRAMA,True,General
MARTÍN VIRGIL,JOSÉ LUIS,LA MUERTE ESTÁ EN CAMINO,NOVELA,DRAMA,,L-A1,04-MAR-MUE,JUVENTUD,True,General
MARTÍN VIRGIL,JOSÉ LUIS,LA MUERTE ESTÁ EN EL CAMINO,NOVELA,BÉLICA,,L-A1,02-MAR-MUE,JUVENTUD,True,General
MARTÍNEZ,ANTONIO,SOY JULIA,NOVELA,AVENTURAS,,L-B1,12-MAR-SOY,SEIX BARRAL,True,General
MARTÍNEZ,GUILLERMO,LA MUERTE LENTA DE LUCIANA B.,NOVELA,NEGRA,,—,08-MAR-MUE,DESTINO,True,General
MARTÍNEZ,SERGIO,LAS PÁGINAS DEL MAR,NOVELA,AVENTURAS,,—,01-MAR-PÁG,GRIJALBO,True,General
MARTÍNEZ DE LEZEA,TOTI,LA ABADESA,NOVELA,HISTÓRICA,,—,06-MAR-ABA,MAEVA,True,General
MARTÍNEZ DE TOLEDO,ALFONSO CARLOS,ARCIPRESTE DE TALAVERA O CORBACHO,NOVELA,CLÁSICA,,—,12-MAR-ARC,CÁTEDRA,True,General
MARTÍNEZ ESTERUELAS,CRUZ,CUALQUIER TIEMPO PASADO,ENSAYO,ARTE,,L-A2,15-MAR-CUA,RIALP,True,General
MARTÍNEZ PONS,ÁNGEL,JUAN DE AUSTRIA. NOVELA DE UNA AMBICIÓN,NOVELA,HISTÓRICA,,—,12-MAR-JUA,EDHASA,True,General
MARTÍNEZ-BROCAL,JAVIER,EL VATICANO COMO NUNCA TE LO HABÍAN CONTADO,ENSAYO,ARTE,,—,15-MAR-VAT,PLANETA,True,General
MARTÍNEZ-ECHEVARRÍA,BORJA,EL BUFETE,NOVELA,NEGRA,,L-A2,08-MAR-BUF,MR,True,General
MÁS SERRA,ELÍAS,"BILBAO, ARQUITECTURA Y ARQUITECTOS",ENSAYO,ARTE,,—,15-MAS-ENR,MUELLE DE URIBITARTE,True,General
MÁS SERRA,ELÍAS,ENRIQUE EPALZA. ARQUITECTO PARA BILBAO EN UN CAMBIO DE SIGLO (DEL XIX AL XX),ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-MAS-ARQ,MUELLE DE URIBITARTE,True,General
MASON,A. W.,LAS CUATRO PLUMAS,NOVELA,DRAMA,,L-A1,04-MAS-CUA,MANANTIAL,True,General
MASON,DANIEL,EL AFINADOR DE PIANOS,NOVELA,NEGRA,,L-B1,12-MAS-AFI,SALAMANDRA,True,General
MASON,DANIEL,UN PAÍS LEJANO,NOVELA,DRAMA,,L-B1,12-MAS-PAI,SALAMANDRA,True,General
MATA,SANTIAGO,DE ISADORA A BIBIANA. EL NUEVO ABORTO Y EL HOLOCAUSTO,ENSAYO,POLÍTICA,,L-A1,17-MAT-ISA,SEKOTIA,True,General
MATUTE,ANA MARÍA,ALGUNOS MUCHACHOS Y OTROS CUENTOS,RELATO(S),—,,L-A1,10-MAT-ALG,SALVAT,True,General
MATUTE,ANA MARÍA,ARANMANOTH,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-B1,12-MAT-ARA,ESPASA,True,General
MATUTE,ANA MARÍA,OLVIDADO REY GUDÚ,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-B1,12-MAT-OLV,ESPASA,True,General
MAURIAC,FRANÇOIS,EL DESIERTO DEL AMOR,NOVELA,DRAMA,,L-B1,04-MAU-DES,SALVAT,True,General
MAUROIS,ANDRÉ,NI ÁNGEL NI BESTIA,NOVELA,DRAMA,,L-A2,04-MAU-ANG,EDICIONES DEL BRONCE,True,General
MAWSON,ROBERT,HIJOS DE LÁZARO,NOVELA,NEGRA,,—,08-MAW-VER,PLAZA & JANÉS,True,General
MAXWELL,WILLIAM,VINIERON COMO GOLONDRINAS,NOVELA,DRAMA,,L-A2,12-MAX-VIN,LIBROS DEL ASTEROIDE,True,General
McBRIDE,JAMES,EL COLOR DEL AGUA,NOVELA,DRAMA,,L-B1,04-McB-COL,PALABRA,True,General
MCCARTHY,CORMAC,NO ES PAÍS PARA VIEJOS,NOVELA,NEGRA,,L-B1,08-MCC-NO,DEBOLSILLO,True,General
McDERMOTT,ALICE,ALGUIEN,NOVELA,DRAMA,,L-A2,12-McD-ALG,LIBROS DEL ASTEROIDE,True,General
McEWAN,IAN,NIÑOS EN EL TIEMPO,NOVELA,DRAMA,●,L-B1,12-McE-NIÑ,ANAGRAMA,True,General
McGRATH,MELANIE,SILVERTOWN,NOVELA,INGLÉS,,—,18-McG-SIL,FOURTH STATE,True,General
McLARTY,RON,UNA HISTORIA EN BICICLETA,NOVELA,AVENTURAS,,—,12-McL-UNA,ALFAGUARA,True,General
MELENDO,TOMÁS,LAS DIMENSIONES DE LA PERSONA,ENSAYO,FILOSOFÍA,,P-A1,13-MEL-DIM,PALABRA,True,General
MELVILLE,HERMAN,MOBY DICK,NOVELA,AVENTURAS,●,L-A1,12-MEL-MOB,AKAL,True,General
MENDIOLA,JOSÉ MARÍA,MUERTE POR FUSILAMIENTO,NOVELA,BÉLICA,,—,02-MEN-MUE,DESTINO,True,General
MENDOZA,EDUARDO,LAS AVENTURAS DEL TOCADOR DE SEÑORAS,NOVELA,AVENTURAS,,L-A2,12-MEN-AVE,SEIX BARRAL,True,General
MENDOZA,EDUARDO,SIN NOTICIAS DE GURB,NOVELA,AVENTURAS,,L-B1,12-MEN-SIN,SEIX BARRAL,True,General
MENDOZA,EDUARDO,UNA COMEDIA LIGERA,NOVELA,AVENTURAS,●,L-B1,01-MEN-COM,SEIX BARRAL,True,General
MERAS,ICCHOKAS,TABLAS POR SEGUNDOS,NOVELA,DRAMA,●,L-A2,12-MER-TAB,RBA,True,General
MERWIN,W. S.,PERDURABLE COMPAÑÍA,POESÍA,—,,—,09-MER-PER,VASO ROTO,True,General
MESSORI,VITTORIO,EL GRAN MILAGRO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-A1,20-MES-GRA,PLANETA,True,General
"MESSORI, VITTORIO","MONDADORI, LEONARDO",LA CONVERSIÓN,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A2,20-MES-CON,GUSTAVO GILI,True,General
MIHURA,MIGUEL,TEATRO COMPLETO,TEATRO,—,,L-A2,12-MIH-TEA,CÁTEDRA,True,General
MILLÁN,JOSÉ ANTONIO,BASE Y EL GENERADOR MISTERIOSO,NOVELA,NEGRA,,—,08-MIL-BAS,SIRUELA,True,General
MILLER,ARTHUR,LA MUERTE DE UN VIAJANTE,TEATRO,—,●,L-B1,12-MIL-MUE,CÁTEDRA,True,General
MILLU,LIANA,EL HUMO DE BIRKENAU,NOVELA,BÉLICA,,L-A2,12-MIL-HUM,ACANTILADO,True,General
MISTRAL,GABRIELA,TERNURA,POESÍA,—,●,L-A2,09-MIS-TER,AUSTRAL,True,General
MOA,PÍO,LOS MITOS DE LA GUERRA CIVIL,ENSAYO,HISTORIA,,L-A1,16-MOA-MIT,LA ESFERA DE LOS LIBROS,True,General
MOELLER,CHARLES,LITERATURA DEL SIGLO XX Y CRISTIANISMO TOMO 1,ENSAYO,ARTE,●,P-A1,12-MOE-LI1,GREDOS,True,General
MOELLER,CHARLES,LITERATURA DEL SIGLO XX Y CRISTIANISMO TOMO 3,ENSAYO,ARTE,●,P-A1,12-MOE-LI2,GREDOS,True,General
MOELLER,CHARLES,LITERATURA DEL SIGLO XX Y CRISTIANISMO TOMO 4,ENSAYO,ARTE,●,P-A1,12-MOE-LI3,GREDOS,True,General
MOELLER,CHARLES,LITERATURA DEL SIGLO XX Y CRISTIANISMO TOMO 5,ENSAYO,ARTE,●,P-A1,12-MOE-LI4,GREDOS,True,General
MOLIÈRE,—,EL AVARO,TEATRO,—,,L-A2,11-MOL-TAR,JUVENTUD,True,General
MOLIÈRE,—,EL ENFERMO IMAGINARIO,TEATRO,—,,L-A2,11-MOL-ENF,SALVAT,True,General
MOLIÈRE,—,EL MÉDICO A PALOS,TEATRO,—,●,L-A1,11-MOL-ENF,SALVAT,True,General
MOLIÈRE,—,TARTUFO,TEATRO,—,,—,11-MOL-TAR,JUVENTUD,True,General
MOLINA,CÉSAR ANTONIO,LUGARES DONDE SE CALMA EL DOLOR,NOVELA,DRAMA,,—,04-MOL-LUG,DESTINO,True,General
MONSÓ,IMMA,TODO UN CARÁCTER,NOVELA,DRAMA,,L-A2,12-MON-TOD,ALFAGUARA,True,General
MONTALBÁN,JOSU,EL DOCTOR AREILZA. MÉDICO DE LOS MINEROS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-MON-DOC,MUELLE DE URIBITARTE,True,General
MONTASSER,THOMAS,UNA LIBRERÍA CON MAGIA,NOVELA,DRAMA,,L-B1,04-MON-LIB,MAEVA,True,General
MONTEAGUDO,DAVID,FIN,NOVELA,DRAMA,,L-B2,22-MON-FIN,ACANTILADO,True,General
MONZÓ,QUIM,GUADALAJARA,RELATO(S),—,,L-A2,12-MON-GUA,ANAGRAMA,True,General
MORA,VICTOR,EL CAFÉ DE LOS HOMBRES TRISTES,RELATO(S),—,,—,10-MOR-CAF,LIBROS DE LA FRONTERA,True,General
MORETO,AGUSTÍN,EL LINDO DON DIEGO,TEATRO,,●,L-A1,11-MOR-LIN,JUVENTUD,True,General
MORGAN FOSTER,EDWARD,UNA HABITACION CON VISTAS,NOVELA,DRAMA,,L-B1,04-MOR-HAB,BIBLIOTECA EL MUNDO,True,General
MORLEY,CHRISTOPHER,LA LIBRERÍA AMBULANTE,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A2,12-MOR-LIB,PERIFÉRICA,True,General
MORO,TOMÁS,UN HOMBRE SOLO. CARTAS DESDE LA TORRE,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,●,P-A1,20-MOR-HOM,RIALP,True,General
MORO,TOMÁS,UTOPÍA,ENSAYO,FILOSOFÍA,●,P-A2,13-MOR-UTO,BRUGUERA,True,General
MOROSINOTTO,DAVIDE,EL SORPRENDENTE CATÁLOGO DE WALKER & DAWN,NOVELA,AVENTURAS,,—,01-MOR-SOR,DESTINO,True,General
MORRIS,ERIC,BLOCKADE. BERLIN & THE COLD WAR,NOVELA  ,INGLÉS,,—,18-MOR-BLO,VICTORIAN,True,General
MORRISON,TONI,LA CANCIÓN DE SALOMÓN,NOVELA,DRAMA,,L-B1,04-MOR-CAN,EDICIONES B,True,General
MROZEK,SLAWOMIR,EL ELEFANTE,RELATO(S),—,●,L-A2,12-MRO-ELE,ACANTILADO,True,General
MUELA,JUAN CARMONA,ICONOGRAFÍA DE LOS SANTOS,ENSAYO,ARTE,,—,15-MUE-ICO,AKAL,True,General
MUNCHARAZ ROSSI,ANA,EL ÁRBOL DOBLADO,NOVELA,DRAMA,,L-B1,04-MUN-ARB,GUSTAVO GILI,True,General
MUNRO,ALICE,LA VISTA DESDE CASTLE ROCK,RELATO(S),—,,L-B1,12-MUN-VIS,RBA,True,General
MUÑOZ MOLINA,ANTONIO,ARDOR GUERRERO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-B1,20-MUÑ-ARD,ALFAGUARA,True,General
MUÑOZ SECA,PEDRO ,LA VENGANZA DE DON MENDO,TEATRO,—,●,L-A1,12-MUÑ-VEN,GREDOS,True,General
MURDOCH,IRIS,MONJAS Y SOLDADOS,NOVELA,DRAMA,,L-A2,12-MUR-MON,IMPEDIMENTA,True,General
MUSIL,ROBERT,EL HOMBRE SIN ATRIBUTOS / 1,NOVELA,DRAMA,,—,04-MUS-HO1,SEIX BARRAL,True,General
MUSIL,ROBERT,EL HOMBRE SIN ATRIBUTOS / 2,NOVELA,DRAMA,,—,04-MUS-HO2,SEIX BARRAL,True,General
MUSIL,ROBERT,EL HOMBRE SIN ATRIBUTOS / 3,NOVELA,DRAMA,,—,04-MUS-HO3,SEIX BARRAL,True,General
NABOKOV,VLADIMIR,BARRA SINIESTRA,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B1,05-NAB-BAR,PLAZA & JANÉS,True,General
NATIONAL GEOGRAPHIC,,LA MATERIA OSCURA. EL ELEMENTOS MÁS MISTERIOSO DEL MUNDO,ENSAYO,PEDAGOGÍA/CIENCIA,,L-A1,19-NG-MAT,RBA,True,General
