apellido,nombre,titulo,genero,tema,recomendado,calificacion,codigo,editorial,disponible,zona
GREEN,GRAHAM,EL DÉCIMO HOMBRE,NOVELA,NEGRA,●,L-A1,08-GRE-DÉC,PLANETA,True,Pequeños
GREEN,JULIEN,ADRIENNE MESURAT,NOVELA,DRAMA,,L-A2,04-GRE-ADR,CÍRCULO DE LECTORES,True,Pequeños
GREENE,GRAHAM,EL FACTOR HUMANO,NOVELA,NEGRA,●,L-B1,08-GRE-FAC,ARGOS VERGARA,True,Pequeños
GREENE,GRAHAM,EL PODER Y LA GLORIA,NOVELA,NEGRA,,L-A2,08-GRE-POD,CARALT,True,Pequeños
GREENE,GRAHAM,EL REVÉS DE LA TRAMA,NOVELA,NEGRA,,L-B2,22-GRE-REV,SEIX BARRAL,True,Primera Planta
GRIMM,HERMANOS,CUENTOS DE LOS HERMANOS GRIMM,RELATO(S),—,,L-A1,10-GRI-CUE,NOGUER,True,General
GRIS,EDUARDO,LOS PILARES DEL CIELO,NOVELA,DRAMA,●,L-A1,04-GRI-PIL,RIALP,True,Pequeños
GRISHAM,JOHN,AJUSTE DE CUENTAS,NOVELA,NEGRA,,L-A2,08-GRI-AJU,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,CÁMARA DE GAS,NOVELA,NEGRA,,L-B1,08-GRI-CAM,PLANETA,True,Pequeños
GRISHAM,JOHN,CAUSA JUSTA,NOVELA,NEGRA,,L-A2,08-GRI-CAU,EDICIONES B,True,Pequeños
GRISHAM,JOHN,EL ACUSADO,NOVELA,NEGRA,,L-A2,08-GRI-ACU,MONDADORI,True,Pequeños
GRISHAM,JOHN,EL CLIENTE,NOVELA,NEGRA,●,L-B1,08-GRI-CLI,BOOKET,True,Pequeños
GRISHAM,JOHN,EL ESTAFADOR,NOVELA,NEGRA,,L-A2,08-GRI-EST,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,EL INTERCAMBIO,NOVELA,NEGRA,,L-A2,8-GRI-INT,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,EL MISTERIO DE GRAY MOUNTAIN,NOVELA,NEGRA,,L-B2,22-GRI-MIS,PLAZA & JANÉS,True,Primera Planta
GRISHAM,JOHN,EL PROYECTO WILLIAMSON,NOVELA,NEGRA,,L-B1,08-GRI-PRO,EDICIONES B,True,Pequeños
GRISHAM,JOHN,EL REY DE LOS PLEITOS,NOVELA,NEGRA,,L-B2,22-GRI-REY,EDICIONES B,True,Primera Planta
GRISHAM,JOHN,EL SOBORNO,NOVELA,NEGRA,,L-B1,08-GRI-SOB,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,EL SOCIO,NOVELA,NEGRA,,L-B1,08-GRI-SOC,EDICIONES B,True,Pequeños
GRISHAM,JOHN,EL ÚLTIMO JURADO,NOVELA,NEGRA,,L-B1,08-GRI-ULT,EDICIONES B,True,Pequeños
GRISHAM,JOHN,EL ÚLTIMO PARTIDO,NOVELA,NEGRA,,L-A2,08-GRI-ULT,EDICIONES B,True,Pequeños
GRISHAM,JOHN,LA APELACIÓN,NOVELA,NEGRA,,L-B1,08-GRI-APE,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,LA CITACIÓN,NOVELA,NEGRA,,L-A2,08-GRI-CIT,EDICIONES B,True,Pequeños
GRISHAM,JOHN,LA GRAN ESTAFA,NOVELA,NEGRA,,—,08-GRI-GRA,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,LA GRANJA,NOVELA,NEGRA,,L-B1,08-GRI-GRA,EDICIONES B,True,Pequeños
GRISHAM,JOHN,LA HERENCIA,NOVELA,NEGRA,,L-B1,08-GRI-HER,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,LA HERMANDAD,NOVELA,NEGRA,,L-B1,08-GRI-HER,EDICIONES B,True,Pequeños
GRISHAM,JOHN,LA TRAMPA,NOVELA,NEGRA,,L-B2,22-GRI-TRA,PLAZA & JANÉS,True,Primera Planta
GRISHAM,JOHN,LA VIUDA,NOVELA,NEGRA,,L-A2,8-GRI-VIU,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,LOS ADVERSARIOS,NOVELA,NEGRA,,L-A2,8-GRI-ADV,DEBOLSILLO,True,Pequeños
GRISHAM,JOHN,LOS LITIGANTES,NOVELA,NEGRA,,L-B1,08-GRI-LIT,PLAZA & JANÉS,True,Pequeños
GRISHAM,JOHN,UN ABOGADO REBELDE,NOVELA,NEGRA,,L-A2,08-GRI-ABO,PLAZA & JANÉS,True,Pequeños
GROSSMAN,VASILI,VIDA Y DESTINO,NOVELA,DRAMA,●,L-A1,04-GRO-VID,CÍRCULO DE LECTORES,True,Pequeños
GROUCHO MARX,,CAMAS,RELATO(S),—,,—,12-MAR-CAM,TUSQUETS,True,Sala de Estar
GROUSSET,RENÉ,LA EPOPEYA DE LAS CRUZADAS,ENSAYO,HISTORIA,,P-A2,16-GRO-EPO,PALABRA,True,Pequeños
GSTREIN,NORBERT,LOS AÑOS INGLESES,NOVELA,BÉLICA,●,—,12-GST-AÑO,TUSQUETS,True,Sala de Estar
GUARESCHI,GIOVANNI,EL AÑO DE DON CAMILO,NOVELA,AVENTURAS,,L-A1,01-GUA-AÑO,PLANETA,True,Estudio Mayores
GUARESCHI,GIOVANNI,EL CAMARADA DON CAMILO,NOVELA,AVENTURAS,●,L-A1,01-GUA-CAM,NOGUER,True,Estudio Mayores
GUARESCHI,GIOVANNI,ESA GENTE,NOVELA,AVENTURAS,,L-A1,01-GUA-GEN,PLANETA,True,Estudio Mayores
GUARESCHI,GIOVANNI,LA VUELTA DE DON CAMILO,NOVELA,AVENTURAS,,L-A1,01-GUA-VUE,PLANETA,True,Estudio Mayores
GUARESCHI,GIOVANNI,LOS DEL TERRUÑO. PEQUEÑO MUNDO BURGUÉS,NOVELA,AVENTURAS,,L-A2,01-GUA-TER,PLANETA,True,Estudio Mayores
GUDÍN,MARÍA,MAR ABIERTA,NOVELA,HISTÓRICA,●,L-A1,20-GUD-MAR,GRIJALBO,True,Pequeños
"GUEMBE, PILAR","GOÑI, CARLOS",NO ME RALLES.  CLAVES PARA HABLAR CON HIJOS ADOLESCENTES,ENSAYO,PEDAGOGÍA/CIENCIA,,—,19-GUE-NOM,NABLA,True,Pequeños
GUILLÉN,JORGE,AIRE NUESTRO. CLAMOR,POESÍA,—,,L-A2,09-GUI-CLA,ANAYA & MUCHNIK,True,Pequeños
GUILLÉN,JORGE,ANTOLOGÍA,POESÍA,—,,L-A2,09-GUI-ANT,PLAZA & JANÉS,True,Pequeños
GUILLÉN,JORGE,ANTOLOGÍA DE AIRE NUESTRO,POESÍA,—,,L-A2,09-GUI-AIR,LOSADA,True,Pequeños
GUILLÉN,JORGE,DESNUDO,POESÍA,—,,—,09-GUI-DES,BIBLIOTECA EL PAÍS,True,Pequeños
GUITRY,SACHA,MEMORIAS DE UN TRAMPOSO,NOVELA,AVENTURAS,●,—,12-GUI-MEM,PERIFÉRICA,True,Sala de Estar
GUITTON,JEAN,MI TESTAMENTO FILOSÓFICO,ENSAYO,FILOSOFÍA,●,P-A2,12-GUI-TES,ENCUENTRO,True,Sala de Estar
GUR,BATYA,ASESINATO EN EL CORAZÓN DE JERUSALÉN,NOVELA,NEGRA,,—,08-GUR-ASE,SIRUELA,True,Pequeños
GUTIÉRREZ,MONICA,EL NOVIEMBRE DE KATE,NOVELA,DRAMA,,L-B1,04-GUT-NOV,ROCA,True,Pequeños
GUTIÉRREZ DE CABIEDES,TERESA,VAN THUAN. LIBRE ENTRE REJAS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-GUT-VAN,CIUDAD NUEVA,True,Pequeños
GUTIÉRREZ NIETO,JUAN IGNACIO,EL RENACIMIENTO Y LOS ORÍGENES DEL MUNDO MODERNO,ENSAYO,HISTORIA,,—,16-GUT-REN,PLANETA,True,Pequeños
HAEFS,GISBERT,"ALEJANDRO MAGNO, 1",NOVELA,HISTÓRICA,,L-A2,06-HAE-AL1,BIBLIOTECA EL PAÍS,True,Estudio Mayores
HAEFS,GISBERT,"ALEJANDRO MAGNO, 2",NOVELA,HISTÓRICA,,L-A2,06-HAE-AL2,BIBLIOTECA EL PAÍS,True,Estudio Mayores
HAMMETT,DASHIEL,SÓLO TE AHORCAN UNA VEZ,NOVELA,NEGRA,●,L-A2,12-HAM-SOL,SEIX BARRAL,True,Sala de Estar
HANNAH,KRISTIN,EL RUISEÑOR,NOVELA,HISTÓRICA,●,L-A2,06-HAN-RUI,PENGUIN,True,Estudio Mayores
HARD,ROBIN,EL GRAN LIBRO DE LA MITOLOGÍA GRIEGA,ENSAYO,HISTORIA,,—,16-HAR-GRA,ESPASA,True,Pequeños
HARRIS,JOANA,CINCO CUARTOS DE NARANJA,NOVELA,DRAMA,,L-B1,04-HAR-CIN,CÍRCULO DE LECTORES,True,Pequeños
HARRIS,ROBERT,CONSPIRACIÓN,NOVELA,HISTÓRICA,,L-B1,06-HAR-CON,GUSTAVO GILI,True,Estudio Mayores
HARRIS,ROBERT,POMPEYA,NOVELA,HISTÓRICA,,L-B2,22-HAR-POM,MONDADORI,True,Primera Planta
HART,BETSY,SIN MIEDO A EDUCAR,ENSAYO,PEDAGOGÍA/CIENCIA,,L-A1,19-HAR-SIN,CIUDADELA,True,Pequeños
HAUTZIG,ESTHER,LA ESTEPA INFINITA,NOVELA,DRAMA,,L-A1,12-HAU-EST,SALAMANDRA,True,Sala de Estar
HAWTHORNE,NATHANIEL,LA LETRA ESCARLATA,NOVELA,DRAMA,●,L-A2,04-HAW-LET,VALDEMAR,True,Pequeños
HEERS,JACQUES,LA INVENCIÓN DE LA EDAD MEDIA,ENSAYO,HISTORIA,,P-A1,16-HEE-INV,CRÍTICA,True,Pequeños
HEMINGWAY,ERNEST,ACROSS THE RIVER AND INTO THE TREES,NOVELA,INGLÉS,,—,18-HEM-ACR,GRAFTON,True,Pequeños
HEMINGWAY,ERNEST,EL VIEJO Y EL MAR,NOVELA,DRAMA,●,L-A1,04-HEM-VIE,RBA,True,Pequeños
HEMINGWAY,ERNEST,FIESTA,NOVELA,CLÁSICA,,L-B1,3-HEM-FIE,DESCONOCIDA,True,Pequeños
HEMINGWAY,ERNEST,LAS NIEVES DEL KILIMANJARO,NOVELA,AVENTURAS,●,L-B1,01-HEM-NIE,BIBLIOTECA EL PAÍS,True,Estudio Mayores
HEMINGWAY,ERNEST,LAS NIEVES DEL KILIMANJARO,NOVELA,DRAMA,,L-B1,04-HEM-VIE,RBA,True,Pequeños
HÉNAFF,SOPHIE,LA BRIGADA DE ANNE CAPESTAN,NOVELA,NEGRA,,L-A2,08-HEN-BRI,ALFAGUARA,True,Pequeños
HENDIN,HERBERT,SEDUCIDOS POR LA MUERTE: MÉDICOS Y PACIENTES ANTE EL SUICIDIO ASISTIDO,ENSAYO,PEDAGOGÍA/CIENCIA,,—,19-HEN-SED,PLANETA,True,Pequeños
HENRI,DANIEL-ROSPS,"MUERTE, ¿DÓNDE ESTÁ TU VICTORIA?",NOVELA,DRAMA,,L-A2,12-ROS-MUE,ENCUENTRO,True,Sala de Estar
HERNÁNDEZ,JOSÉ,MARTÍN FIERRO,NOVELA,CLÁSICA,●,L-A1,03-HER-MAR,CÍRCULO DE LECTORES,True,Pequeños
HERNÁNDEZ,MIGUEL,EL LABRADOR DE MÁS AIRE,TEATRO,—,,L-A2,11-HER-LAB,CUADERNOS PARA EL DIÁLOGO,True,Pequeños
HERNÁNDEZ ALONSO,CÉSAR,GRAMÁTICA FUNCIONAL DEL ESPAÑOL,ENSAYO,PEDAGOGÍA/CIENCIA,,P-A1,19-HER-GRA,GREDOS,True,Pequeños
HERRIOT,JAMES,UN VETERINARIO EN APUROS,NOVELA,AVENTURAS,,L-A1,01-HER-VET,EL VIENTO,True,Estudio Mayores
HERRIOT,JAMES,UN VETERINARIO EN EL RAF,NOVELA,BÉLICA,,L-A1,02-HER-VET,GRIJALBO,True,Pequeños
HESSE,HERMANN,DEMIÁN,NOVELA,DRAMA,,—,04-HES-DEM,PUBLIMEX,True,Pequeños
HIGGINS,JACK,EL OJO DEL HURACÁN,NOVELA,NEGRA,,L-A2,08-HIG-OJO,PLAZA & JANÉS,True,Pequeños
HIGGINS CLARK,MARY,DOS NIÑAS VESTIDAS DE AZUL,NOVELA,NEGRA,,L-A2,08-HIG-NIÑ,CÍRCULO DE LECTORES,True,Pequeños
HIGGINS CLARK,MARY,SÉ QUE VOLVERÁS,NOVELA,NEGRA,,L-A1,8-HIG-SEQ,PLAZA & JANÉS,True,Pequeños
HIGHSMITH,PATRICIA,EL AMIGO AMERICANO,NOVELA,NEGRA,,L-A2,12-HIG-AMI,ANAGRAMA,True,Sala de Estar
HIGHSMITH,PATRICIA,ONCE,RELATO(S),—,,L-B1,10-HIG-ONC,PLANETA,True,General
HIGHSMITH,PATRICIA,RIPLEY UNDER GROUND,NOVELA,INGLÉS,,L-B1,18-HIG-RIP,PENGUIN,True,Pequeños
HIGHSMITH,PATRICIA,THE TALENTED MR. RIPLEY,NOVELA,INGLÉS,,L-B1,18-HIG-TAL,PENGUIN,True,Pequeños
HIRATA,ANDREA,LA TROPA DEL ARCO IRIS,NOVELA,DRAMA,●,L-A1,04-HIR-TRO,TEMAS DE HOY,True,Pequeños
HIRSI ALI,AYAAN,"MI VIDA, MI LIBERTAD",ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-B2,22-HIR-MIV,GALAXIA GUTEMBERG,True,Primera Planta
HOLLAND,TOM,FUEGO PERSA,NOVELA,HISTÓRICA,,L-A2,06-HOL-FUE,PLANETA,True,Estudio Mayores
HOLLAND,TOM,RUBICÓN. AUGE Y CAÍDA DE LA REPÚBLICA ROMANA,ENSAYO,HISTÓRIA,●,P-A2,16-HOL-RUB,PLANETA,True,Pequeños
HOMERO,—,ILÍADA,NOVELA,AVENTURAS,,L-A2,12-HOM-ILI,GREDOS,True,Sala de Estar
HOMERO,—,ODISEA,NOVELA,CLÁSICA,●,L-A2,12-HOM-ODI,ESPESA-CALPE,True,Sala de Estar
HORIA,VINTILA,DIOS HA NACIDO EN EL EXILIO,NOVELA,HISTÓRICA,●,L-B1,06-HOR-DIO,CIUDADELA,True,Estudio Mayores
HORTELANO,,QUIERO SER MIÉRCOLES,POESÍA,—,,—,09-HOR-QUI,ARNAO,True,Pequeños
HOSSEINI,KHALED,MIL SOLES ESPLÉNDIDOS,NOVELA,DRAMA,,L-B1,04-HOS-MIL,SALAMANDRA,True,Pequeños
HUA,YU,¡VIVIR!,NOVELA,DRAMA,●,L-B1,12-HUA-VIV,SEIX BARRAL,True,Sala de Estar
HUCH,RICARDA,EL ÚLTIMO VERANO,NOVELA,DRAMA,●,L-B1,12-HUC-ULT,EDICIONES B,True,Sala de Estar
HUDSON,WILLIAM HENRY,LA TIERRA PURPÚREA,NOVELA,DRAMA,●,L-A2,12-HUD-TIE,ACANTILADO,True,Sala de Estar
HUNT JACKSON,HELLEN,RAMONA,NOVELA,AVENTURAS,●,L-A2,12-HUN-RAM,ALFAGUARA,True,Sala de Estar
HUXLEY,ALDOUS,MI TÍO SPENCER,NOVELA,DRAMA,●,—,04-HUX-TIO,LIBROS DEL VIENTO,True,Pequeños
HUXLEY,ALDOUS,UN MUNDO FELIZ,NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-B1,05-HUX-MUN,DEBOLSILLO,True,Estudio Mayores
IBN BULUGGIN,ABD ALAH,"EL SIGLO XI EN 1º PERSONA. LAS MEMORIAS DE ABD ALLAH, ULTIMO REY ZIRI DE GRANADA",ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,12-IBN-SIG,ALIANZA,True,Sala de Estar
IBSEN,HENRIK,UN ENEMIGO DEL PUEBLO,TEATRO,—,,—,12-IBS-ENE,FUNANBULISTA,True,Sala de Estar
IGGULDEN,CONN,EL IMPERIO DE PLATA,NOVELA,HISTÓRICA,,—,06-IGG-IM,ESFERA DE LOS LIBROS,True,Estudio Mayores
IGGULDEN,CONN,LA GUERRA DE LAS DOS ROSAS. ESTIRPE,NOVELA,HISTÓRICA,,—,06-IGG-EST,DUOMO,True,Estudio Mayores
IGGULDEN,CONN,LA GUERRA DE LAS DOS ROSAS. TORMENTA,NOVELA,HISTÓRICA,●,L-A2,06-IGG-GUE,DUOMO,True,Estudio Mayores
IGGULDEN,CONN,LA GUERRA DE LAS DOS ROSAS. TORMENTA,NOVELA,HISTÓRICA,,L-B1,16-IGG-GUE,DUOMO,True,Pequeños
ILF & PETROV,—,EL BECERRO DE ORO,NOVELA,NEGRA,,—,12-ILF-BEC,ACANTILADO,True,Sala de Estar
ILF & PETROV,—,LAS DOCE SILLAS,NOVELA,NEGRA,●,L-A2,12-ILF-DOC,ACANTILADO,True,Sala de Estar
ILLYÉS,GYULA,GENTE DE LAS PUSZTAS,NOVELA,HISTÓRICA,●,L-A2,06-ILL-GEN,MINÚSCULA,True,Estudio Mayores
INGELMAN,CATHARINA,LA BANDA DE JUBILADOS QUE CANTO DOS VECES BINGO,NOVELA,DRAMA,,—,04-ING-BAN,ROCA,True,Pequeños
IRIGOIEN,JOAN MARI,BABILONIA,NOVELA,NEGRA,,L-A2,08-IRI-BAB,ACENTO,True,Pequeños
IRIONDO,JAVIER,DONDE TUS SUEÑOS TE LLEVEN,NOVELA,DRAMA,,P-B2,22-IRI-DON,ONIRO,True,Primera Planta
ISAACS,JORGE,MARÍA,NOVELA,DRAMA,●,L-A1,12-ISA-MAR,AUSTRAL,True,Sala de Estar
ISAACSON,WALTER,STEVE JOBS,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,L-A1,20-ISA-STE,DEBATE,True,Pequeños
ISABEL,CONDESA DE PARÍS,"BLANCA DE CASTILLA, MI ANTEPASADA",ENSAYO,HISTORIA,,P-A2,16-ISA-BLA,PALABRA,True,Pequeños
ISHIGURO,KAZUO,LOS RESTOS DEL DÍA,NOVELA,DRAMA,●,L-A2,12-ISH-RES,ANAGRAMA,True,Sala de Estar
JACOBS,ANNE,LA MANSIÓN. TIEMPOS GLORIOSOS,NOVELA,DRAMA,,L-B1,04-JAC-MAN,PLAZA & JANÉS,True,Pequeños
JACOBS,ANNE,LA VILLA DE LAS TELAS,NOVELA,DRAMA,,L-A2,04-JAC-VIL,PLAZA & JANÉS,True,Pequeños
JACOBSEN,ROY,EL DESPERTAR,NOVELA,AVENTURAS,,L-A2,01-JAC-DES,GUSTAVO GILI,True,Estudio Mayores
JACQ,CHRISTIAN,EL ÁRBOL DE LA VIDA,NOVELA,HISTÓRICA,,—,06-JAC-ARB,PLANETA,True,Estudio Mayores
JAMBRINA,LUÍS GARCÍA,LA SOMBRA DE OTRO,NOVELA,HISTÓRICA,,L-B1,06-JAM-SOM,BRUGUERA,True,Estudio Mayores
JAMES,HENRY,EL ECO,NOVELA,DRAMA,●,L-A1,12-HEN-ECO,ALBA,True,Sala de Estar
JAMES,HENRY,RELATOS,RELATO(S),,●,—,12-JAM-REL,CDEBATE,True,Sala de Estar
JAMES,HENRY,RETRATO DE UNA DAMA,NOVELA,DRAMA,,L-A2,12-JAM-RET,MONDADORI,True,Sala de Estar
JAMES,HENRY,THE GREAT SHORT NOVELS OF HENRY JAMES,NOVELA,INGLÉS,,—,18-JAM-GRE,ROBINSON,True,Pequeños
JAMES,P. D.,LA MUERTE LLEGA A PEMBERLEY,NOVELA,NEGRA,,L-A1,08-JAM-MUE,BELLATERRA,True,Pequeños
JAMES,P. D.,LA SALA DEL CRIMEN,NOVELA,NEGRA,,L-A2,08-JAM-SAL,EDICIONES B,True,Pequeños
JAMES,P. D.,MUERTE EN LA CLÍNICA PRIVADA,NOVELA,NEGRA,,L-A2,08-JAM-MUE,EDICIONES B,True,Pequeños
JAMES,P. D.,UNA CIERTA JUSTICIA,NOVELA,NEGRA,,L-B1,08-JAM-CIE,EDICIONES B,True,Pequeños
JAMES,SABATINA,DEL ISLAM AL CRISTIANISMO: MI HISTORIA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-JAM-ISL,PALABRA,True,Pequeños
JARDIEL PONCELA,ENRIQUE,ANGELINA O EL HONOR DE UN BRIGADIER. UN DRAMA EN 1880,TEATRO,—,,L-A2,11-JAR-ANG,AUSTRAL,True,Pequeños
JARDIEL PONCELA,ENRIQUE,ELOISA ESTÁ DEBAJO DE UN ALMENDRO,TEATRO,—,,L-A1,11-JAR-ELO,SALVAT,True,Pequeños
JARDIEL PONCELA,ENRIQUE,ELOÍSA ESTÁ DEBAJO DE UN ALMENDRO,TEATRO,—,●,L-A1,12-JAR-ELO,AUSTRAL,True,Sala de Estar
JARDIEL PONCELA,ENRIQUE,LAS CINCO ADVERTENCIAS DE SATANÁS,TEATRO,—,,L-B1,12-JAR-ELO,AUSTRAL,True,Sala de Estar
JARDIEL PONCELA,ENRIQUE,UN MARIDO DE IDA Y VUELTA,TEATRO,—,,L-A2,11-JAR-ANG,AUSTRAL,True,Pequeños
JENSEN,JANE,LA ECUACIÓN DANTE,NOVELA,NEGRA,,L-B1,08-JEN-ECU,LA FACTORÍA DE IDEAS,True,Pequeños
JEROME,JEROME K.,THREE MEN IN A BOAT,NOVELA,INGLÉS,●,L-A2,18-JER-THR,PENGUIN,True,Pequeños
JEROME,JEROME K.,TRES HOMBRES EN UNA BARCA,NOVELA,DRAMA,●,L-A2,12-JER-TRE,EL COBRE,True,Sala de Estar
JIANG,JILI,LA CHICA DEL PAÑUELO ROJO,NOVELA,DRAMA,,L-A2,04-JIA-CHI,EDICIONES B,True,Pequeños
JIMÉNEZ,JUAN RAMÓN,ANTOLOGÍA POÉTICA,POESÍA,—,●,L-A2,12-JIM-POE,CÁTEDRA,True,Sala de Estar
JIMÉNEZ,JUAN RAMÓN,PLATERO Y YO,NOVELA,AVENTURAS,●,L-A1,01-JIM-PLA,AGUILAR,True,Estudio Mayores
JIMÉNEZ LOSANTOS,FEDERICO,LO QUE QUEDA DE ESPAÑA. CON UN PRÓLOGO SENTIMENTAL Y UN EPÍLOGO BALCÁNICO,ENSAYO,POLÍTICA,,P-B1,17-LOS-LOQ,TEMAS DE HOY,True,Pequeños
JIMÉNEZ LOSANTOS,FEDERICO,LOS NUESTROS. CIEN VIDAS EN LA HISTORIA DE ESPAÑA,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,P-B1,20-LOS-NUE,PLANETA,True,Pequeños
JIMÉNEZ LOZANO,JOSÉ,ANTOLOGÍA DE CUENTOS,RELATO(S),—,,—,12-JIM-ANT,CÁTEDRA,True,Sala de Estar
JIMÉNEZ LOZANO,JOSÉ,EL COGEDOR DE ANCIANOS,RELATO(S),—,,L-A2,10-JIM-COG,ANTHROPOS,True,General
JIMÉNEZ LOZANO,JOSÉ,EL MUDEJARILLO,NOVELA,DRAMA,●,L-A2,04-JIM-MUD,ANTHROPOS,True,Pequeños
JIMÉNEZ LOZANO,JOSÉ,EL VIAJE DE JONÁS,NOVELA,AVENTURAS,●,L-B1,12-JIM-VIA,EL BRONCE,True,Sala de Estar
JIMÉNEZ LOZANO,JOSÉ,LAS GALLINAS DEL LICENCIADO,NOVELA,AVENTURAS,,L-A1,12-JIM-GAL,SEIX BARRAL,True,Sala de Estar
JIMÉNEZ LOZANO,JOSÉ,LAS SEÑORAS,NOVELA,DRAMA,,L-B1,12-JIM-SEÑ,SEIX BARRAL,True,Sala de Estar
JIMÉNEZ LOZANO,JOSÉ,MAESTRO HUIDOBRO,NOVELA,DRAMA,●,L-A2,04-JIM-MAE,ANTHROPOS,True,Pequeños
JIMÉNEZ LOZANO,JOSÉ JIMENEZ,CARTA A TESA,NOVELA,DRAMA,,—,12-JIM-CAR,SEIX BARRAL,True,Sala de Estar
JOFFO,JOSEPH,SIMÓN Y EL NIÑO,NOVELA,AVENTURAS,,L-B1,01-JOF-SIM,GRIJALBO,True,Estudio Mayores
JOFFO,JOSEPH,UN SAC DE BILLES (FRANCÉS),NOVELA,AVENTURAS,,L-A1,01-JOF-SAC,JCLATTÈS,True,Estudio Mayores
JOHNSON,ADAM,EL HUERFANO,NOVELA,NEGRA,●,L-B1,12-JOH-HUE,SEIX BARRAL,True,Sala de Estar
JOHNSON,PAUL,ESTADOS UNIDOS. LA HISTORIA,ENSAYO,HISTORIA,●,L-B1,12-JOH-EST,JAVIER VERGARA,True,Sala de Estar
JOHNSON,PAUL,HÉROES,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,●,P-A2,20-JOH-HER,EDICIONES B,True,Pequeños
JONASSON,JONAS,LA ANALFABETA QUE ERA UN GENIO DE LOS NÚMEROS,NOVELA,AVENTURAS,,L-B1,12-JON-ANA,SALAMANDRA,True,Sala de Estar
JONES,DENNIS,RUBICÓN UNO,NOVELA,HISTÓRICA,,L-A1,06-JON-RUB,TIEMPO LIBRE,True,Estudio Mayores
JONES,LLOYD,EL SEÑOR PIP,NOVELA,DRAMA,,—,12-JON-SEÑ,SALAMANDRA,True,Sala de Estar
JORDÁN,MIGUEL ÁNGEL,"ERIK, HIJO DE ÁRKHELAN: EL AMANECER DEL GUERRERO",NOVELA,FANTASÍA/CIENCIA FICCIÓN,,L-A1,05-JOR-AMA,AMBAR,True,Estudio Mayores
JORDÁN,MIGUEL ÁNGEL,"ERIK, HIJO DE ÁRKHELAN: EL EJÉRCITO EN LA SOMBRA",NOVELA,FANTASÍA/CIENCIA FICCIÓN,,—,05-JOR-EJE,AMBAR,True,Estudio Mayores
JUNG-MYUNG,LEE,"EL GUARDIA, EL POETA Y EL PRISIONERO",NOVELA,DRAMA,,L-A2,04-JUN-GUA,GRIJALBO,True,Pequeños
JUSTI,CARL,VELÁZQUEZ Y SU SIGLO,ENSAYO,HISTORIA,●,—,12-JUS-VEL,ESPASA-CALPE,True,Sala de Estar
KADARÉ,ISMAÍL,EL CORTEJO NUPCIAL HELADO EN LA NIEVE,NOVELA,NEGRA,,L-A2,12-KAD-COR,ALIANZA,True,Sala de Estar
KADARÉ,ISMAÍL,SPIRITUS,NOVELA,FANTASÍA/CIENCIA FICCIÓN,●,L-B1,12-KAD-SPI,ALIANZA,True,Sala de Estar
KADARÉ,ISMAÍL,TRES CANTOS FÚNEBRES POR KOSOVO,NOVELA,HISTÓRICA,,L-A2,12-KAD-TRE,ALIANZA,True,Sala de Estar
KAFKA,FRANZ,AMÉRICA,NOVELA,DRAMA,●,L-A2,04-KAF-AME,EDICOMUNICACIÓN,True,Pequeños
KAFKA,FRANZ,EL CASTILLO,NOVELA,DRAMA,●,L-B1,12-KAF-NOV,VALDEMAR,True,Sala de Estar
KAFKA,FRANZ,EL DESAPARECIDO,NOVELA,DRAMA,●,L-A2,12-KAF-NOV,VALDEMAR,True,Sala de Estar
KAFKA,FRANZ,EL PROCESO,NOVELA,DRAMA,●,L-B2,12-KAF-NOV,VALDEMAR,True,Sala de Estar
KAFKA,FRANZ,LA CONDENA,RELATO(S),—,,—,10-KAF-CON,ALIANZA,True,General
KAMEN,HENRY,FELIPE DE ESPAÑA,ENSAYO,HISTORIA,,P-A2,16-KAM-FEL,SIGLO XXI,True,Pequeños
KAPUSCINSKI,RYSZARD,ÉBANO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,●,L-A1,12-KAP-ÉBA,ANAGRAMA,True,Sala de Estar
KAPUSCINSKI,RYSZARD,LOS CÍNICOS NO SIRVEN PARA ESTE OFICIO,ENSAYO,PEDAGOGÍA/CIENCIA,,—,12-KAP-CIN,ANAGRAMA,True,Sala de Estar
KAUFMANN,PAUL,DECIDÍ HACERME POLÍTICO,ENSAYO,BIOGRAFÍA/AUTOBIOGRAFÍA,,—,20-KAU-DEC,DESTINO,True,Pequeños
